loan_id,as_of_date,default_flag,annual_income,debt_to_income,loan_amount,interest_rate,term_months,employment_length,credit_history_length,region,fairness_group
ln_261826b74182,2024-03-31,0,33914.36,19.65,9783.0,11.117,36,5-10y,16.96,south,B
ln_9357d24c62a7,2024-03-31,0,122623.48,17.88,32348.26,11.415,36,<1y,5.47,west,A
ln_f7b9e29d4a64,2024-03-31,0,75867.76,24.74,8797.99,10.638,36,3-5y,14.18,south,B
ln_3a3c122701bc,2024-03-31,0,66732.2,10.49,23813.64,7.796,36,5-10y,9.82,south,B
ln_655f473c8183,2024-03-31,1,71213.7,34.42,12303.85,14.536,36,5-10y,14.77,west,A
ln_b60fc71d5847,2024-03-31,0,68589.18,15.82,19021.87,11.526,36,<1y,10.42,west,B
ln_dadf96ff5a38,2024-03-31,0,118335.77,17.48,18240.04,11.771,60,10y+,14.49,south,B
ln_d82105ca885e,2024-03-31,0,36267.6,26.86,9786.64,16.783,60,10y+,17.88,west,A
ln_38c17be67c71,2024-03-31,0,79621.08,29.06,28662.33,12.311,36,1-3y,12.29,north,B
ln_a0efa2605de7,2024-03-31,0,25727.95,31.71,12397.6,10.989,36,1-3y,11.37,east,A
ln_f73687cf9663,2024-03-31,0,34965.0,19.04,13119.25,11.596,36,5-10y,27.42,east,A
ln_1de466555e1a,2024-03-31,1,51960.09,35.42,11856.23,15.833,36,3-5y,13.79,south,B
ln_823452002f93,2024-03-31,0,93311.74,10.52,10060.11,12.818,60,3-5y,11.66,east,A
ln_e8275007b604,2024-03-31,0,139675.36,11.33,22965.17,10.496,36,<1y,1.41,north,A
ln_429e988d1342,2024-03-31,0,48238.61,12.23,17534.79,9.644,36,3-5y,5.06,north,B
ln_c782137926e7,2024-03-31,0,51300.54,21.2,10405.8,11.224,36,5-10y,7.8,south,B
ln_bd6f75ea11e1,2024-03-31,0,38606.23,12.4,15385.21,8.502,60,<1y,9.49,north,A
ln_bc1dd3e05057,2024-03-31,0,114253.79,25.6,16792.27,12.373,60,1-3y,14.39,west,A
ln_92fcf6dbcc2e,2024-03-31,0,61660.55,13.58,16124.46,10.211,60,3-5y,14.45,west,B
ln_d059fe8ecac5,2024-03-31,1,52346.7,33.38,10270.4,19.245,60,3-5y,20.72,east,A
ln_1668ef65e8a4,2024-03-31,0,38984.86,25.72,9907.9,13.481,36,10y+,16.36,north,B
ln_b02ad953ed08,2024-03-31,0,96540.5,16.53,11211.55,6.165,36,5-10y,14.2,south,A
ln_18081f8d490e,2024-03-31,0,62311.84,19.18,9570.89,11.917,36,3-5y,11.64,north,B
ln_31eb144439d7,2024-03-31,0,57443.95,15.52,8064.7,6.796,36,3-5y,19.2,east,A
ln_cb046a545c2a,2024-03-31,0,58574.73,10.55,15573.48,10.979,36,3-5y,9.11,east,B
ln_fe652dbaa266,2024-03-31,0,38280.71,12.79,5812.71,9.527,60,5-10y,12.7,west,A
ln_0e790fb2b3ba,2024-03-31,0,58149.35,22.65,13953.09,9.644,36,10y+,14.62,east,A
ln_09007eeade65,2024-03-31,0,20968.9,20.48,9394.8,15.636,60,5-10y,16.53,south,A
ln_d3932940b82b,2024-03-31,1,21281.16,44.1,39865.45,18.5,36,3-5y,16.99,north,B
ln_8233a7f795bc,2024-03-31,0,68696.41,21.41,19213.77,11.898,36,3-5y,12.84,west,B
ln_b8080f430ab7,2024-03-31,0,53574.79,4.03,8367.29,9.31,36,<1y,10.53,north,B
ln_00da88f1ca2b,2024-03-31,0,81377.97,26.41,17809.18,13.196,36,3-5y,12.69,west,A
ln_7428b4db2848,2024-03-31,0,40803.85,21.66,9758.43,11.391,36,<1y,12.21,west,B
ln_86b305a054b6,2024-03-31,1,53374.14,36.93,8597.17,18.268,60,10y+,16.35,south,B
ln_3ac43aa0a988,2024-03-31,1,73938.68,38.99,6601.17,18.328,36,5-10y,13.11,west,B
ln_c9ab62947c9c,2024-03-31,0,40656.13,29.11,10117.17,12.235,36,<1y,18.19,west,B
ln_753222d708f2,2024-03-31,0,35672.1,21.85,5304.55,10.428,60,5-10y,13.85,south,A
ln_a4ff1ca3ee2f,2024-03-31,0,58720.71,20.19,26502.38,11.38,36,5-10y,11.28,south,A
ln_4d73296bf7dc,2024-03-31,0,40301.79,24.01,11668.45,12.055,36,3-5y,11.68,west,A
ln_5dde64e27da5,2024-03-31,0,29713.66,25.92,7015.44,13.991,36,5-10y,17.04,east,A
ln_e377295e4934,2024-03-31,0,114176.86,26.74,18690.67,9.317,36,3-5y,20.32,south,B
ln_8980beb43a48,2024-03-31,0,65312.21,19.81,2922.19,13.85,36,5-10y,24.26,north,A
ln_7db3e57f2794,2024-03-31,0,46026.66,28.63,53082.09,14.166,36,<1y,9.66,east,B
ln_7c51bcf2e9d7,2024-03-31,0,63927.27,31.62,18703.49,15.605,60,10y+,15.92,west,A
ln_1ca380b483ef,2024-03-31,0,47063.44,33.34,21884.84,12.77,36,1-3y,13.59,east,A
ln_31b898c76360,2024-03-31,0,21804.31,17.15,20219.38,11.136,36,10y+,14.26,east,A
ln_e4950a14a02e,2024-03-31,0,39916.96,22.84,26796.25,9.55,36,10y+,16.13,south,A
ln_15b6c5320abf,2024-03-31,0,113529.01,27.6,11989.38,17.117,36,5-10y,14.39,east,B
ln_e6bd7ccb0c77,2024-03-31,0,69908.21,29.24,16076.46,14.753,36,1-3y,14.94,south,A
ln_0a8ecb5dd5fe,2024-03-31,1,49744.79,24.03,11150.51,12.12,60,10y+,15.61,west,B
ln_a28b502f7137,2024-03-31,0,113484.39,32.83,24334.72,17.063,60,5-10y,11.76,west,A
ln_073510710486,2024-03-31,0,44558.89,25.75,1337.1,10.63,36,10y+,14.0,north,A
ln_3dd5af8aff26,2024-03-31,0,81366.79,15.76,10107.53,13.443,36,10y+,15.77,south,A
ln_c1e9ed8a4809,2024-03-31,0,92099.6,21.66,14852.21,16.387,36,5-10y,11.08,east,B
ln_ec4cf32fd43a,2024-03-31,0,43113.74,25.47,19439.94,16.288,36,5-10y,14.37,south,A
ln_9f01e4b7258d,2024-03-31,0,46276.16,14.93,6017.37,9.941,36,1-3y,13.81,west,A
ln_0b78a33bc317,2024-03-31,0,113561.39,27.12,18562.5,15.065,36,3-5y,12.09,west,B
ln_f54f9150987b,2024-03-31,0,94270.19,13.31,11899.98,11.663,36,<1y,11.47,west,B
ln_af602de3625d,2024-03-31,0,66125.06,12.46,9099.52,7.059,36,3-5y,9.32,west,B
ln_452476e16b7f,2024-03-31,0,32953.25,29.2,10438.42,16.1,36,<1y,5.38,north,A
ln_31e05e9c10e8,2024-03-31,0,71850.34,19.3,8982.78,13.404,60,10y+,10.43,north,B
ln_5eadfa7bdff6,2024-03-31,0,54083.04,26.89,21814.53,12.887,36,3-5y,13.21,east,B
ln_aea88f362579,2024-03-31,0,60442.17,18.82,6281.56,10.456,36,1-3y,18.31,east,B
ln_f5b4dd5fdbdf,2024-03-31,0,47862.51,14.23,47702.7,10.516,36,1-3y,9.85,east,A
ln_2b58d099b3d4,2024-03-31,1,49744.47,43.83,36066.42,19.868,60,1-3y,19.07,north,B
ln_886aef8cf927,2024-03-31,0,56880.31,20.25,8924.97,14.871,60,<1y,15.76,west,A
ln_1e60e7bddd6b,2024-03-31,0,41158.77,15.73,4470.77,14.341,36,1-3y,8.06,east,B
ln_83d54718c44e,2024-03-31,0,71726.14,19.19,9367.69,11.286,60,5-10y,13.7,north,A
ln_72576037b809,2024-03-31,0,38596.6,23.98,8959.18,9.122,36,5-10y,19.5,north,A
ln_61746b1dacb4,2024-03-31,1,137423.85,20.3,7975.49,14.144,60,<1y,18.91,north,A
ln_3f370d003337,2024-03-31,1,39878.68,26.39,30140.76,15.648,60,<1y,13.43,north,B
ln_95a2861c8236,2024-03-31,0,92743.41,15.14,10112.13,13.122,36,10y+,9.25,west,A
ln_f4af104e6183,2024-03-31,0,49472.53,25.71,12238.77,13.491,36,<1y,10.63,south,B
ln_e31dd38a93cc,2024-03-31,0,54548.93,17.08,6036.5,14.389,36,<1y,8.42,south,B
ln_ce89a0c80777,2024-03-31,0,63795.43,12.0,19839.22,9.858,36,<1y,19.08,west,A
ln_a03c80269cbe,2024-03-31,0,80709.98,20.51,31162.21,13.301,36,<1y,18.73,west,A
ln_4f8b27673074,2024-03-31,0,34789.32,19.07,19125.59,11.6,36,1-3y,7.57,east,A
ln_d543bb25af99,2024-03-31,0,143891.98,16.2,6005.94,10.152,36,1-3y,10.47,south,A
ln_d380aa6b23cb,2024-03-31,0,64201.9,26.72,42423.76,13.871,60,3-5y,19.0,south,A
ln_060cab7e596e,2024-03-31,0,86742.59,18.53,12819.93,10.004,36,3-5y,7.21,west,A
ln_8e2662180f17,2024-03-31,0,48880.59,15.34,28644.67,14.442,60,<1y,15.51,south,A
ln_d917ed3f2eea,2024-03-31,0,39266.89,20.06,11590.68,9.197,60,5-10y,10.48,north,A
ln_c3cdd1726f0e,2024-03-31,0,102883.15,29.45,8155.94,18.61,60,5-10y,16.42,east,B
ln_f86d366e44f7,2024-03-31,0,54355.2,19.11,13108.04,14.375,36,<1y,11.75,south,A
ln_035fa3d872d1,2024-03-31,0,52906.49,20.06,9227.42,11.276,60,3-5y,21.08,south,A
ln_47749601cd63,2024-03-31,0,104178.66,10.88,4801.5,10.773,60,<1y,14.07,south,B
ln_aca7c756f65e,2024-03-31,0,55373.63,36.99,15881.7,20.02,36,10y+,15.52,south,B
ln_74ef434549b7,2024-03-31,1,86150.52,17.14,11724.07,10.785,36,3-5y,10.68,east,A
ln_788002d895c6,2024-03-31,0,104498.05,23.48,45375.71,9.696,60,1-3y,15.34,west,A
ln_2f9fd159fd7d,2024-03-31,0,86073.79,23.07,4535.89,12.273,36,5-10y,13.55,west,A
ln_30336800f93c,2024-03-31,0,42646.4,11.69,9207.82,11.97,36,10y+,10.62,north,A
ln_e7c46098f5a4,2024-03-31,0,118604.3,23.85,36662.21,12.748,36,5-10y,11.32,west,A
ln_649234721a21,2024-03-31,0,76410.92,12.89,22660.01,8.874,36,3-5y,11.47,south,A
ln_0f554b18707c,2024-03-31,0,127892.98,32.3,31040.15,13.593,36,<1y,8.08,west,B
ln_d7346034fe97,2024-03-31,1,175731.5,23.4,14118.16,12.997,36,3-5y,15.4,west,A
ln_b486f621fcf9,2024-03-31,0,80245.94,29.79,11535.66,15.749,36,10y+,10.74,west,A
ln_536d7b325a01,2024-03-31,0,34023.12,18.77,25094.06,8.839,36,5-10y,23.1,south,B
ln_fd14dcda79a1,2024-03-31,0,95528.81,26.37,32451.06,11.676,36,3-5y,22.2,north,B
ln_c8a6fad23193,2024-03-31,0,64878.69,21.91,11556.87,12.857,60,1-3y,12.63,east,A
ln_c3f602979489,2024-03-31,1,42096.8,29.41,39017.16,13.344,36,<1y,13.09,north,B
ln_83ac650eb5e7,2024-03-31,0,87566.54,14.12,21189.04,9.256,60,3-5y,21.45,south,A
ln_8c0ce791e1f6,2024-03-31,0,58330.91,30.54,8848.71,14.136,36,<1y,12.87,west,A
ln_2323d939ee2f,2024-03-31,0,65280.38,35.88,29406.95,16.781,36,1-3y,14.59,south,B
ln_e9bce8b2e8fb,2024-03-31,1,49263.42,19.85,5585.27,13.896,36,3-5y,12.6,east,A
ln_22858b5c9da1,2024-03-31,0,35952.95,21.08,6679.12,11.858,36,3-5y,5.04,south,A
ln_228b9a327ddc,2024-03-31,0,80936.8,26.81,16934.09,13.791,60,1-3y,14.07,south,A
ln_151999a39db8,2024-03-31,0,39318.71,15.69,11251.14,8.343,36,<1y,21.54,north,B
ln_381992e48b7c,2024-03-31,0,62848.6,16.56,8374.47,11.856,60,<1y,6.04,north,B
ln_ef4ac388136b,2024-03-31,0,68154.0,10.87,4497.75,9.022,36,3-5y,18.28,north,B
ln_8b2757584800,2024-03-31,0,47314.75,25.2,5081.08,16.742,60,1-3y,14.53,north,A
ln_73268b1ca6d3,2024-03-31,0,58140.32,31.06,14854.23,9.783,36,5-10y,22.86,south,A
ln_445a3c87a821,2024-03-31,1,74010.36,24.96,13543.47,15.486,36,1-3y,8.74,west,A
ln_cfbc72e19141,2024-03-31,0,72008.89,37.96,4781.54,12.984,36,5-10y,12.08,north,B
ln_97e7126b1811,2024-03-31,0,59905.71,10.56,13881.58,6.972,36,5-10y,9.93,south,A
ln_396c9479af10,2024-03-31,0,56607.35,12.28,5818.56,6.348,36,<1y,9.86,east,A
ln_962f9a5671c0,2024-03-31,0,79982.64,6.57,7537.03,8.09,36,3-5y,13.07,east,B
ln_241fa1456197,2024-03-31,0,100134.03,5.16,9198.57,8.329,36,10y+,10.36,west,B
ln_387517747cfb,2024-03-31,1,29268.71,21.83,8372.81,14.754,36,1-3y,13.62,south,B
ln_040c9007d787,2024-03-31,0,78039.81,20.21,37136.44,12.434,36,<1y,14.95,west,A
ln_cd8a4dc04b8d,2024-03-31,0,111609.44,15.14,16229.35,7.574,36,1-3y,22.41,north,A
ln_c4509e6d0129,2024-03-31,0,91250.26,30.89,22787.08,12.708,36,3-5y,24.38,south,B
ln_3bb0ad88664d,2024-03-31,0,50550.8,8.77,16867.29,8.781,36,1-3y,9.53,east,A
ln_440e406c0243,2024-03-31,0,161251.24,14.39,7565.92,10.414,36,<1y,14.72,east,A
ln_5114ec715af9,2024-03-31,1,20707.9,32.7,24146.42,11.196,36,3-5y,11.98,north,A
ln_371ef4482209,2024-03-31,0,78237.17,22.12,9028.88,13.533,60,10y+,10.12,east,B
ln_fdf0b4d2c69a,2024-03-31,0,53384.7,17.16,42382.47,12.535,60,1-3y,14.79,north,B
ln_f2042a3648e2,2024-03-31,0,74269.64,36.14,27625.25,18.658,36,5-10y,10.99,south,A
ln_6225f1475d9a,2024-03-31,0,32474.0,6.47,6625.04,9.389,36,1-3y,14.25,west,A
ln_48cc059eedc8,2024-03-31,0,58458.32,19.28,9081.7,10.032,36,10y+,11.28,east,A
ln_61a2e4fbd7da,2024-03-31,0,93909.54,37.66,7576.13,14.368,36,3-5y,15.28,west,B
ln_440a93471e15,2024-03-31,0,66453.02,26.27,15917.26,14.872,36,10y+,12.99,north,A
ln_12e2212d07e5,2024-03-31,0,44381.48,7.67,12223.83,11.154,60,1-3y,15.35,north,B
ln_12c3c3238408,2024-03-31,1,65203.07,15.14,4768.25,10.177,36,3-5y,15.15,east,B
ln_cb76dac8013a,2024-03-31,0,56463.22,17.91,6581.37,8.695,36,3-5y,13.47,east,B
ln_923783802533,2024-03-31,1,77113.51,20.73,6265.65,10.897,36,10y+,16.18,west,A
ln_48f2242d937c,2024-03-31,0,51507.9,21.75,10648.17,9.776,36,3-5y,9.36,south,A
ln_acee5dde225e,2024-03-31,0,106982.19,16.94,10475.74,11.341,36,<1y,6.33,south,A
ln_43d7cb3848ef,2024-03-31,0,70430.7,3.47,24426.7,8.986,36,<1y,7.87,west,B
ln_09b08ada23b5,2024-03-31,0,115788.85,21.57,5888.58,15.155,36,1-3y,9.08,south,A
ln_189b62750521,2024-03-31,0,108386.2,17.77,24951.07,10.923,36,3-5y,10.08,west,B
ln_2bb9cfa773ff,2024-03-31,0,46663.86,41.29,12009.25,21.07,36,10y+,12.38,north,A
ln_3b40515f8ee2,2024-03-31,0,104767.56,0.5,6325.35,3.803,60,5-10y,12.28,south,B
ln_ab5bd73a65a7,2024-03-31,1,32725.44,19.87,16306.94,12.584,36,10y+,14.1,east,A
ln_c2173b11c51c,2024-03-31,0,58939.02,25.95,7711.78,7.377,36,1-3y,13.8,south,B
ln_0d4a8f9aab93,2024-03-31,0,108295.45,38.27,17942.69,14.454,36,<1y,14.72,north,A
ln_c6a15c999091,2024-03-31,0,47853.58,14.11,9031.02,9.751,36,5-10y,12.18,west,B
ln_566957c6062c,2024-03-31,0,87244.74,28.77,18808.66,15.121,36,3-5y,9.42,north,A
ln_c5857cc4a83a,2024-03-31,0,61469.27,12.28,19313.33,9.129,36,1-3y,12.67,south,A
ln_576cacad714d,2024-03-31,1,37311.31,29.42,22566.51,14.54,60,10y+,18.72,north,B
ln_39f60e13773c,2024-03-31,0,102261.58,21.74,8358.43,13.788,36,1-3y,14.33,north,B
ln_b1468d7f315c,2024-03-31,0,71269.44,22.28,18397.52,15.118,36,10y+,8.32,east,A
ln_e7c726d943a8,2024-03-31,1,62562.65,29.98,28271.09,16.566,60,1-3y,18.84,west,B
ln_8708716fa64d,2024-03-31,0,51533.14,14.12,7437.88,8.104,36,5-10y,13.83,south,A
ln_9799f68f6530,2024-03-31,0,58236.77,14.49,7127.78,5.272,36,5-10y,16.03,east,B
ln_5eb64b945d7b,2024-03-31,0,188554.9,17.54,12122.12,5.524,36,5-10y,18.34,north,B
ln_4ddc8f2956f6,2024-03-31,0,73155.91,32.12,17112.54,16.899,36,<1y,8.86,south,A
ln_7494a807767e,2024-03-31,0,103399.14,12.62,11112.22,14.042,36,1-3y,8.13,north,A
ln_c92a031e166e,2024-03-31,0,46657.31,23.04,8552.33,14.91,36,1-3y,8.94,north,B
ln_737da5864271,2024-03-31,0,87590.23,11.55,9317.2,8.943,60,1-3y,13.52,north,A
ln_0661898a2a31,2024-03-31,0,71941.49,28.88,9029.51,16.568,36,10y+,11.0,east,B
ln_df668618f95d,2024-03-31,0,61859.46,33.06,16126.15,16.507,60,3-5y,10.24,west,B
ln_e42ea9e36dee,2024-03-31,0,64437.79,21.59,14315.31,7.954,36,5-10y,22.51,west,A
ln_38cc50c21dd6,2024-03-31,0,142148.43,3.42,29074.12,8.773,36,3-5y,14.57,west,A
ln_1b3bb857b2b5,2024-03-31,0,126170.63,19.89,3477.67,8.979,60,5-10y,18.3,north,A
ln_322cab27c2ae,2024-03-31,0,57952.79,16.08,5006.44,9.934,36,5-10y,22.16,west,A
ln_6e502eb42729,2024-03-31,1,21442.65,27.19,18292.32,18.413,36,<1y,8.78,south,A
ln_6eb51fa0eb87,2024-03-31,0,74624.8,25.87,23338.19,12.734,36,1-3y,14.71,south,A
ln_787da094035b,2024-03-31,0,43805.62,16.71,14319.62,12.739,36,1-3y,8.44,west,B
ln_9291fdc9bb16,2024-03-31,0,49120.92,21.84,8675.96,9.401,36,5-10y,17.12,east,A
ln_233f4ee30598,2024-03-31,0,71543.29,43.92,14236.72,19.601,36,10y+,13.26,east,A
ln_9ad150853a14,2024-03-31,0,30726.31,23.33,26340.94,10.805,36,<1y,10.81,north,A
ln_c871d291799d,2024-03-31,0,86609.66,38.04,11891.48,14.884,36,5-10y,15.16,north,A
ln_0b46f285a14c,2024-03-31,0,73330.83,22.43,17202.64,10.622,60,3-5y,22.02,east,A
ln_ead62a2e4836,2024-03-31,0,86726.3,8.9,6974.82,8.262,60,1-3y,9.14,east,B
ln_f9ac02ad67e1,2024-03-31,0,78357.19,35.93,20931.06,19.164,60,3-5y,10.04,north,A
ln_892b48e75bd3,2024-03-31,0,21487.75,12.17,82504.05,11.805,60,5-10y,14.02,north,B
ln_dd5dda610db0,2024-03-31,0,58558.87,17.66,54842.52,12.855,36,5-10y,8.37,north,A
ln_7340aea7a26a,2024-03-31,0,109001.87,11.12,14143.57,9.732,36,10y+,11.18,south,A
ln_c05790319d7a,2024-03-31,0,57907.69,13.46,16973.44,10.146,36,5-10y,17.25,west,A
ln_d77f36a914bc,2024-03-31,0,56536.15,15.87,5791.5,10.944,60,1-3y,9.01,south,A
ln_02bdba098eeb,2024-03-31,0,54546.39,22.4,3012.7,13.8,36,10y+,15.1,east,A
ln_0f21b697dd10,2024-03-31,0,59699.03,27.29,3667.46,13.782,36,<1y,12.04,south,B
ln_019f1b569ffd,2024-03-31,0,83338.25,22.95,6506.16,15.617,36,<1y,6.63,north,B
ln_9459b23926d1,2024-03-31,1,74406.19,27.69,12817.61,13.352,36,1-3y,12.89,south,A
ln_dcfb6abd90cd,2024-03-31,0,52093.66,17.74,16900.33,9.809,36,1-3y,11.78,north,A
ln_f5a44b26010f,2024-03-31,0,66106.11,27.08,5331.22,13.829,36,1-3y,7.57,south,A
ln_85e951c7144c,2024-03-31,0,88364.93,29.88,7970.0,15.283,36,1-3y,9.75,west,B
ln_771cfbb98f7c,2024-03-31,0,50377.01,14.23,31754.04,12.292,36,3-5y,15.96,west,B
ln_55d6b9559cf9,2024-03-31,0,22086.92,19.19,10637.84,14.444,36,3-5y,6.91,south,A
ln_11224c2d1795,2024-03-31,0,91026.11,28.08,16180.55,14.164,36,3-5y,10.18,east,A
ln_ca2646ab12d0,2024-03-31,0,27147.15,5.36,12670.02,8.484,60,3-5y,13.29,west,A
ln_db1bcd6f4a33,2024-03-31,1,56083.93,21.04,16531.62,14.21,36,<1y,14.62,south,A
ln_70d6366aa652,2024-03-31,0,43388.15,14.45,13283.2,10.077,60,1-3y,8.91,east,B
ln_3b5154ff6010,2024-03-31,0,50609.86,15.34,29676.12,9.165,36,5-10y,17.63,east,A
ln_fa7aeddb4be4,2024-03-31,0,116084.78,24.16,16846.43,14.925,60,3-5y,15.51,north,B
ln_37e47cfa0c2d,2024-03-31,1,48738.31,32.99,56766.27,15.363,60,5-10y,8.45,west,B
ln_5ee28a1c49b1,2024-03-31,1,60412.61,30.48,13311.2,15.568,36,10y+,16.45,north,B
ln_da6cec76512a,2024-03-31,0,46638.09,14.33,37229.34,8.746,60,3-5y,16.15,south,A
ln_e0d598a37d00,2024-03-31,0,28880.26,33.31,7553.54,14.267,60,3-5y,18.03,west,A
ln_ebfc2bb9b84f,2024-03-31,0,45008.98,7.95,13356.64,5.861,36,<1y,9.57,east,A
ln_ae53faa49fd9,2024-03-31,0,91228.1,24.54,7835.14,14.955,36,3-5y,7.85,north,A
ln_163c67e4e7b5,2024-03-31,1,110324.64,27.78,15907.21,16.497,60,1-3y,10.24,east,B
ln_91d6fc32dbf6,2024-03-31,0,47062.91,17.25,4013.17,11.593,36,1-3y,13.19,south,A
ln_fabcae03da9f,2024-03-31,0,130680.53,25.51,6932.73,13.306,60,3-5y,10.88,east,A
ln_7f0a02563424,2024-03-31,0,29414.24,28.9,42719.57,12.829,60,1-3y,9.45,south,A
ln_6e704559e983,2024-03-31,0,136970.31,15.28,10000.21,13.639,36,1-3y,12.57,north,A
ln_972ef50e8b8f,2024-03-31,0,32729.11,29.43,9916.34,14.755,36,<1y,7.77,west,A
ln_27cfa00005c7,2024-03-31,0,26137.8,22.21,15528.27,12.377,60,1-3y,7.69,north,A
ln_ba4c0c7db1a8,2024-03-31,0,48849.25,18.99,19490.9,11.4,60,<1y,7.0,west,A
ln_c328143c9446,2024-03-31,0,31209.31,35.0,5225.47,17.276,36,10y+,13.23,east,B
ln_c6f6f6ffea14,2024-03-31,0,56398.4,23.09,16174.58,12.378,60,<1y,14.15,west,A
ln_b225840bb797,2024-03-31,0,97341.1,21.93,10964.56,12.258,36,3-5y,17.76,north,B
ln_e687e6ace924,2024-03-31,0,97989.93,17.25,12291.19,11.589,36,1-3y,6.71,north,B
ln_930e4fe62963,2024-03-31,0,131320.73,23.42,14062.37,14.271,60,1-3y,8.36,north,A
ln_28e44ceb976d,2024-03-31,0,102933.71,24.38,22859.0,13.906,60,<1y,8.74,west,B
ln_b80edde91d6a,2024-03-31,0,53621.82,11.68,22758.89,10.502,36,1-3y,12.29,north,B
ln_58efa01a722b,2024-03-31,1,95144.5,29.33,12440.79,17.782,60,1-3y,5.84,west,B
ln_767603a368f6,2024-03-31,1,89434.96,35.75,13970.01,18.247,60,<1y,4.44,east,B
ln_88b046eaa138,2024-03-31,0,53571.03,35.19,9280.33,16.084,36,3-5y,10.7,east,A
ln_b2f0985c12ec,2024-03-31,1,119764.11,21.54,10693.9,12.148,36,10y+,18.09,north,B
ln_7aee4c26b429,2024-03-31,0,171197.23,22.59,15988.18,16.149,60,3-5y,20.12,north,B
ln_fd3526c576fa,2024-03-31,0,100534.05,21.26,17252.41,11.354,60,10y+,18.64,south,A
ln_a52a36b5815d,2024-03-31,0,31422.27,24.71,17006.67,13.451,36,10y+,13.48,north,A
ln_6d0a3f590461,2024-03-31,0,58423.49,23.08,4856.94,12.021,36,<1y,15.8,west,B
ln_9fd9dbf7d9b7,2024-03-31,0,80824.98,34.97,32626.45,16.423,36,10y+,12.87,west,B
ln_a6533e5463ce,2024-03-31,1,63325.79,25.21,30701.59,14.538,60,1-3y,7.67,north,A
ln_fcf0da447ec7,2024-03-31,0,31767.3,27.87,26835.29,11.342,36,1-3y,5.88,south,A
ln_36541bf37009,2024-03-31,0,45253.13,31.14,11621.15,16.676,60,3-5y,15.19,west,A
ln_b15e3916f9cc,2024-03-31,0,40315.72,12.65,16160.79,11.444,36,5-10y,10.55,north,B
ln_88f6623117a8,2024-03-31,0,43718.27,36.24,3011.8,15.948,36,<1y,9.08,west,A
ln_eb90b6134282,2024-03-31,0,50720.67,18.8,20645.31,10.472,36,3-5y,19.22,north,B
ln_212c00542eee,2024-03-31,0,62450.6,21.31,17549.5,11.885,60,5-10y,15.23,south,B
ln_a713fd7401a0,2024-03-31,0,41872.29,22.37,28087.25,15.789,36,1-3y,10.75,east,A
ln_c5bbaca72973,2024-03-31,0,69959.46,9.98,13879.82,6.803,60,3-5y,14.0,west,A
ln_7db9a629176f,2024-03-31,0,76146.47,15.65,22444.11,6.053,36,3-5y,12.64,south,B
ln_fb69e5c53c62,2024-03-31,1,53047.15,19.49,20255.21,11.504,60,1-3y,14.67,north,A
ln_a148fbea9fab,2024-03-31,0,45448.27,19.54,7349.48,12.129,36,<1y,12.02,west,B
ln_92760d10d436,2024-03-31,0,43424.11,27.04,12755.27,13.788,36,10y+,14.41,south,A
ln_22fdb4a86e20,2024-03-31,0,48784.64,33.67,7476.28,13.608,36,1-3y,6.38,east,B
ln_eb39471d9f4d,2024-03-31,0,59898.84,12.2,11578.93,11.611,36,5-10y,19.7,east,B
ln_de9d2ae4c8b3,2024-03-31,0,80070.66,20.86,17551.61,14.76,60,<1y,8.6,west,B
ln_02e58390f584,2024-03-31,0,149359.4,18.84,20405.83,11.089,36,3-5y,15.28,west,A
ln_86a13a6308b2,2024-03-31,0,47764.77,21.13,19480.85,13.436,36,1-3y,5.61,north,A
ln_a593ccb1bc5d,2024-03-31,0,76062.74,30.26,17889.52,13.497,36,1-3y,7.07,west,A
ln_eb40ba4f0ebd,2024-03-31,0,51566.66,17.55,4780.32,12.569,36,3-5y,16.11,west,A
ln_427db3e1cfac,2024-03-31,0,52582.54,17.69,38606.62,11.781,60,3-5y,19.72,south,A
ln_30dfb7257d02,2024-03-31,0,102841.75,23.56,28667.99,9.166,36,3-5y,9.13,south,A
ln_cea9e928f992,2024-03-31,0,183105.29,12.62,7108.99,13.323,36,1-3y,12.87,west,B
ln_ee8f562215ec,2024-03-31,0,47337.08,16.65,14801.98,9.909,36,5-10y,21.42,east,A
ln_4be26b25acdc,2024-03-31,0,178645.56,21.78,33199.85,9.104,36,1-3y,9.91,west,A
ln_0bedd0390ce5,2024-03-31,0,93385.54,4.2,16202.78,4.358,36,1-3y,13.16,south,A
ln_39f7019ff054,2024-03-31,0,39528.43,27.24,30306.82,15.26,36,3-5y,9.68,north,A
ln_438882850064,2024-03-31,0,53896.31,6.64,28713.67,12.031,36,<1y,15.11,north,A
ln_54ccf89959c4,2024-03-31,0,32226.43,16.52,12310.55,11.176,36,1-3y,7.23,north,A
ln_40e86511f2aa,2024-03-31,1,49476.17,22.8,20800.55,12.85,36,10y+,18.25,west,A
ln_de9ef1f12183,2024-03-31,0,38989.91,26.82,16833.65,11.282,60,10y+,17.76,west,A
ln_7d6a60ff8c0e,2024-03-31,0,49379.49,27.51,11430.57,9.587,36,1-3y,17.89,west,A
ln_5e679fe7797c,2024-03-31,0,58670.34,29.98,32155.98,14.255,36,1-3y,15.48,north,A
ln_f3800d054181,2024-03-31,0,49408.8,28.52,6955.87,13.562,60,10y+,18.64,east,A
ln_009a18f073ac,2024-03-31,0,76180.05,21.57,25063.81,14.28,60,3-5y,11.86,west,B
