loan_id,as_of_date,default_flag,annual_income,debt_to_income,loan_amount,interest_rate,term_months,employment_length,credit_history_length,region,fairness_group
ln_4b0e9034c46d,2024-06-30,0,55996.23,21.05,114749.46,9.083,36,<1y,13.7,west,A
ln_f1736894fa68,2024-06-30,0,46158.84,12.57,24952.52,10.333,36,3-5y,12.19,east,A
ln_581efa224b6d,2024-06-30,0,39950.04,27.57,15269.14,18.116,60,3-5y,12.41,north,B
ln_78a911e550d5,2024-06-30,1,27401.84,27.62,16147.37,18.771,36,<1y,12.96,east,A
ln_4a72d5f7a3d2,2024-06-30,0,93837.85,30.84,8673.98,14.239,36,10y+,14.94,north,B
ln_a0e4bc9a9c24,2024-06-30,0,60219.59,20.26,39750.87,11.367,36,<1y,10.12,south,A
ln_b5e3da0a72f1,2024-06-30,0,41542.01,28.8,30729.46,14.188,36,1-3y,13.11,east,A
ln_f691b1ea3aab,2024-06-30,0,60412.71,22.81,16646.16,14.167,36,5-10y,21.58,east,B
ln_d8c3052172ef,2024-06-30,0,77364.18,18.5,20222.31,13.981,60,1-3y,9.14,north,A
ln_ecca37090596,2024-06-30,0,65849.98,26.11,33321.83,12.323,36,1-3y,10.45,north,A
ln_0d7bde1f288d,2024-06-30,1,36777.42,47.62,18692.37,22.31,36,3-5y,21.13,south,B
ln_37cab896b5e3,2024-06-30,0,65496.43,23.42,28779.36,13.173,60,1-3y,6.49,west,B
ln_1e244c4cce77,2024-06-30,0,28222.05,23.08,20057.72,12.152,60,1-3y,12.68,west,A
ln_9ac63ea730ce,2024-06-30,0,74336.33,20.66,12708.75,11.56,60,1-3y,11.94,south,A
ln_5fd1e829c47f,2024-06-30,0,22915.54,10.0,19224.17,10.13,36,1-3y,5.3,north,A
ln_5faa7dc6c9d6,2024-06-30,0,88752.2,25.87,25425.32,19.034,36,1-3y,14.12,north,A
ln_e35824fa9a8c,2024-06-30,0,62525.25,28.13,2596.4,16.811,60,<1y,5.74,north,B
ln_cf41972a7e59,2024-06-30,0,23241.38,23.94,14298.67,11.535,36,5-10y,16.05,south,A
ln_ba7cacc6e054,2024-06-30,0,59491.26,30.85,18087.24,17.742,36,5-10y,12.04,west,A
ln_cd1cb3ef21cc,2024-06-30,0,22689.02,4.24,8823.15,6.051,36,5-10y,18.87,north,B
ln_2f7a91e44cce,2024-06-30,1,91192.22,24.73,17302.97,13.762,36,10y+,19.6,south,B
ln_3c453c84ad2d,2024-06-30,1,44428.88,27.44,5609.65,15.354,60,10y+,14.91,south,B
ln_19eb266a5df7,2024-06-30,1,45504.02,30.93,5396.72,17.198,36,1-3y,7.63,north,A
ln_c16e1753a57b,2024-06-30,0,27769.23,8.33,11197.11,8.37,36,1-3y,11.35,west,A
ln_6c4eb1169987,2024-06-30,1,52732.92,35.46,36246.07,16.365,36,10y+,16.02,south,B
ln_e218ace2cda5,2024-06-30,0,96203.34,21.89,10838.15,13.545,36,1-3y,8.3,west,B
ln_e27fc2602247,2024-06-30,0,68936.69,13.6,8495.45,11.643,60,1-3y,13.99,west,B
ln_1b2378910d91,2024-06-30,0,27461.57,19.61,13224.49,13.29,36,1-3y,12.36,west,A
ln_d26089a9305a,2024-06-30,0,92225.02,21.9,7495.1,11.414,60,3-5y,5.32,east,A
ln_b2c992322394,2024-06-30,0,94286.23,29.56,10531.89,14.63,60,1-3y,15.87,east,B
ln_c2ad3d812f5c,2024-06-30,1,33748.68,32.51,19961.37,17.884,36,5-10y,9.92,north,A
ln_ef823d1f6029,2024-06-30,0,79605.31,20.6,18991.24,12.072,36,3-5y,9.04,north,B
ln_57cd21dec6ac,2024-06-30,1,52676.21,19.13,22204.98,11.819,60,10y+,16.76,north,B
ln_9e33493038c2,2024-06-30,0,32650.36,25.81,7790.32,13.958,60,10y+,16.31,north,A
ln_dd0a2ca2ec1d,2024-06-30,0,45862.74,18.44,7543.07,11.519,36,<1y,13.95,west,A
ln_17e9804066c8,2024-06-30,0,68300.67,14.14,14933.94,9.42,36,<1y,12.35,south,A
ln_74ff85aa58b2,2024-06-30,0,51506.89,33.69,9415.92,14.732,36,5-10y,13.29,east,B
ln_d10f27d702f9,2024-06-30,0,29942.04,12.07,25784.54,10.181,36,5-10y,14.43,north,B
ln_f8774bd61a8b,2024-06-30,0,59067.07,16.87,27259.87,9.226,36,3-5y,11.48,west,A
ln_0ccdf89d2b78,2024-06-30,0,34735.79,27.21,11870.81,16.982,36,3-5y,12.97,south,B
ln_6a1a20271433,2024-06-30,0,70176.99,17.69,10380.23,10.187,36,1-3y,16.96,west,A
ln_933957505679,2024-06-30,0,36538.18,36.59,34430.94,21.636,36,3-5y,9.97,south,B
ln_097ec472ac93,2024-06-30,0,28041.31,20.51,11849.0,13.652,36,1-3y,7.81,north,B
ln_085b6e184f34,2024-06-30,0,42212.7,15.95,16045.44,15.013,36,3-5y,16.2,east,B
ln_6d8e3a8d63a6,2024-06-30,0,76658.11,21.69,16822.6,12.356,60,3-5y,7.93,west,B
ln_08387651abd5,2024-06-30,0,56430.19,30.39,24184.8,16.896,60,3-5y,8.31,north,A
ln_baf94356e2e5,2024-06-30,0,94003.75,17.64,7870.66,9.918,60,<1y,13.06,south,B
ln_4a42cf7914c7,2024-06-30,0,76377.93,12.88,18372.05,12.205,36,5-10y,14.49,west,B
ln_ab5c7cf12333,2024-06-30,0,48518.13,30.12,14960.56,13.229,36,10y+,14.39,north,B
ln_2f65d1f9af79,2024-06-30,0,32878.34,28.21,25489.34,11.448,36,10y+,15.97,north,A
ln_aa82faa90848,2024-06-30,0,28659.62,23.98,8827.12,16.679,60,1-3y,8.38,west,A
ln_beba52352a18,2024-06-30,0,47654.95,30.1,13406.14,15.416,36,1-3y,16.25,west,A
ln_2f19f79f5dc7,2024-06-30,0,95429.48,16.75,20188.86,12.119,36,10y+,20.17,east,A
ln_7b467e42f316,2024-06-30,0,52370.8,36.68,18309.58,19.249,36,10y+,18.35,south,A
ln_3954f5233864,2024-06-30,0,94022.45,30.96,3048.69,18.023,60,3-5y,9.36,north,A
ln_57b1de6cbd05,2024-06-30,0,67435.57,24.87,14446.91,18.399,60,3-5y,9.3,north,B
ln_a19298cf00ca,2024-06-30,0,178850.48,20.5,8928.26,8.801,36,1-3y,12.06,south,B
ln_2b55ca06bbb3,2024-06-30,0,93347.71,11.14,34269.19,14.751,60,5-10y,14.28,west,A
ln_e811fbbbd66c,2024-06-30,0,33852.82,32.0,27429.24,15.2,36,3-5y,9.84,east,A
ln_e67e2fbcfe46,2024-06-30,0,58340.4,19.68,18882.13,12.461,60,10y+,22.88,north,A
ln_be89d5cb436d,2024-06-30,0,48321.76,15.41,9603.31,13.312,60,<1y,13.19,west,B
ln_38bb828e3270,2024-06-30,0,28489.05,20.63,7383.52,11.533,60,5-10y,21.73,north,A
ln_613614c7b643,2024-06-30,1,165238.96,27.49,9631.93,18.198,60,1-3y,10.94,east,A
ln_b595acfa5c9b,2024-06-30,0,61036.87,31.45,13822.25,15.665,60,1-3y,11.17,west,B
ln_d7cb3bad0832,2024-06-30,0,45653.03,21.34,34812.53,13.673,60,3-5y,9.53,east,A
ln_4fe69cee0c57,2024-06-30,0,23616.07,22.91,18046.83,16.415,60,5-10y,8.76,east,A
ln_3ae9c0054189,2024-06-30,0,70397.38,20.09,8339.09,12.732,36,10y+,17.48,south,B
ln_287ecb0ead79,2024-06-30,0,41236.03,26.33,5933.09,12.159,36,5-10y,11.42,north,A
ln_3e17fcba20f9,2024-06-30,0,93204.48,26.59,10111.2,14.457,36,<1y,6.33,north,A
ln_681ba33b159a,2024-06-30,0,40389.79,17.59,30770.94,11.052,60,3-5y,15.18,west,A
ln_1a7433c0ee41,2024-06-30,0,35793.47,25.43,33109.39,11.581,36,3-5y,11.71,south,A
ln_3f634123d17a,2024-06-30,0,82368.54,21.73,7196.36,12.019,36,5-10y,13.69,south,A
ln_d91f594cff20,2024-06-30,0,32143.35,6.7,30424.87,10.551,36,<1y,4.6,east,A
ln_c5e9cb790c75,2024-06-30,0,28263.72,24.28,18316.78,11.165,60,5-10y,18.09,north,A
ln_990ff7dc7931,2024-06-30,0,22955.48,9.02,6470.28,11.383,36,<1y,5.77,south,A
ln_d89ff9113763,2024-06-30,0,30142.77,27.52,10392.95,11.656,36,10y+,17.42,west,A
ln_f910ba95f4b2,2024-06-30,0,86135.59,17.78,21521.06,12.982,36,10y+,13.84,east,A
ln_f832fffd6efa,2024-06-30,0,50540.4,6.23,49331.85,9.425,60,3-5y,12.92,south,B
ln_971dfc04a904,2024-06-30,0,125659.78,23.14,31621.69,11.425,36,5-10y,13.33,north,B
ln_6f448a001fae,2024-06-30,0,104540.14,11.34,56156.42,9.674,36,3-5y,20.52,south,A
ln_445b0cb977ad,2024-06-30,0,60552.23,14.58,5613.79,10.16,36,5-10y,18.1,north,A
ln_7523ad501003,2024-06-30,0,43101.61,17.71,19711.51,9.523,36,3-5y,13.1,west,A
ln_371331bca5f4,2024-06-30,0,111010.79,20.42,41847.17,13.335,36,1-3y,12.14,north,B
ln_006d8574aef7,2024-06-30,0,92956.66,17.51,23299.17,11.753,36,3-5y,10.91,south,B
ln_81fcc5914ca1,2024-06-30,0,52192.46,20.98,14827.53,11.97,36,5-10y,16.72,north,A
ln_ab16d8377ce9,2024-06-30,0,61861.85,11.32,17665.29,13.553,36,10y+,9.81,south,A
ln_78b7fa217d54,2024-06-30,0,46820.89,22.95,9570.17,15.803,36,<1y,8.31,east,A
ln_7aa0f55791e7,2024-06-30,1,69672.98,41.3,5854.78,15.827,60,10y+,11.12,north,A
ln_02444a689fb0,2024-06-30,0,148981.78,10.3,16444.1,11.254,60,5-10y,15.6,west,B
ln_daceabf7d368,2024-06-30,0,72673.47,20.06,15574.3,13.921,60,1-3y,10.35,east,A
ln_e03e687d1255,2024-06-30,0,62075.66,16.65,28630.8,9.429,36,5-10y,21.33,west,A
ln_309e8b982d5b,2024-06-30,1,115934.05,35.99,18147.25,18.756,36,3-5y,8.83,west,A
ln_60989db25b23,2024-06-30,0,74900.45,22.36,12596.24,15.861,60,1-3y,7.73,south,A
ln_2d7c6b7a8839,2024-06-30,1,66403.42,36.57,6722.86,20.513,36,10y+,11.19,west,A
ln_cb98c5ec5090,2024-06-30,0,52214.1,25.95,5723.07,15.189,36,<1y,11.1,south,A
ln_0507b1363871,2024-06-30,0,78089.99,0.5,4916.61,3.5,36,10y+,15.94,east,B
ln_c817327ab725,2024-06-30,0,25712.48,24.01,7557.76,15.576,36,3-5y,10.87,north,A
ln_0cd25923e02c,2024-06-30,0,82800.59,29.59,8330.27,13.514,36,3-5y,8.09,south,B
ln_888ee07d47c9,2024-06-30,0,42760.42,18.3,28131.57,10.947,36,1-3y,13.9,south,A
ln_61b034cf9448,2024-06-30,0,60606.39,28.36,8061.62,15.854,36,3-5y,18.15,north,B
ln_cefd2adaf92f,2024-06-30,1,60766.84,32.25,23907.54,19.813,36,10y+,10.15,west,B
ln_4e43e257b653,2024-06-30,0,47830.97,35.18,60494.81,15.242,36,1-3y,18.2,west,B
ln_f973a240fa80,2024-06-30,0,120143.47,9.17,6009.92,10.345,36,<1y,12.93,east,A
ln_733d45efb0a3,2024-06-30,0,50730.84,18.97,6802.64,10.181,36,3-5y,17.95,east,A
ln_da30c15dd4eb,2024-06-30,1,71474.65,28.19,12705.73,17.042,60,10y+,13.11,north,B
ln_cf753f4b0d18,2024-06-30,1,47600.12,21.31,13049.29,13.221,60,<1y,4.64,north,B
ln_9265cc9a83f0,2024-06-30,0,58489.0,22.5,35593.5,12.455,36,1-3y,9.03,north,A
ln_a1b437b5895d,2024-06-30,1,80043.06,16.65,11993.69,14.605,36,10y+,12.07,east,B
ln_328681bfeaab,2024-06-30,0,74799.44,22.27,10482.38,15.29,60,5-10y,14.25,south,A
ln_f6341c630022,2024-06-30,0,70382.87,29.29,11853.28,15.291,60,5-10y,11.4,east,A
ln_e7363d353e20,2024-06-30,0,67194.41,20.31,14541.71,14.275,36,1-3y,13.31,south,A
ln_f88615599513,2024-06-30,0,51867.45,37.1,6939.19,19.339,36,3-5y,11.63,south,A
ln_8a84c977b2cf,2024-06-30,1,54393.19,45.91,5587.91,18.197,36,3-5y,15.63,south,B
ln_73d3622085a9,2024-06-30,0,123857.53,22.6,14527.53,13.39,36,3-5y,14.88,west,A
ln_42fc2ec7ff02,2024-06-30,0,67232.77,17.53,5885.4,11.023,36,5-10y,9.65,west,B
ln_f9167f9fca30,2024-06-30,0,115639.22,22.13,21446.48,13.777,36,1-3y,15.6,south,B
ln_9f1fa3ac0805,2024-06-30,0,45548.69,16.83,15761.79,10.84,36,5-10y,11.77,west,A
ln_693b4d0cc767,2024-06-30,1,59288.35,12.82,31109.29,15.611,60,10y+,14.14,east,A
ln_5de9d26f4670,2024-06-30,1,49392.79,13.66,18713.26,9.245,36,3-5y,13.21,west,A
ln_9578bb5b158d,2024-06-30,0,24146.15,25.14,14860.84,16.229,36,1-3y,9.95,south,B
ln_aca7cf2d78b4,2024-06-30,0,33353.08,27.13,9402.14,18.138,60,5-10y,10.8,east,A
ln_d30c0d33b15b,2024-06-30,0,46145.31,24.91,11774.96,14.566,60,10y+,19.84,west,B
ln_c6d07782dc38,2024-06-30,0,142358.87,15.02,8466.11,10.859,36,10y+,13.19,east,A
ln_ba21b5b52eb2,2024-06-30,0,54279.5,25.77,17772.05,16.537,36,1-3y,8.65,east,B
ln_51b15bf37391,2024-06-30,0,72374.69,10.43,11948.37,9.767,36,5-10y,15.88,south,B
ln_31d290eb5973,2024-06-30,0,71497.93,25.77,12044.28,13.59,60,5-10y,17.32,north,B
ln_d6022f514043,2024-06-30,0,57264.0,9.43,30778.87,9.169,60,1-3y,10.46,north,A
ln_5dad57a7e1b9,2024-06-30,0,56477.25,20.46,12507.58,12.314,36,5-10y,16.18,east,A
ln_f414cbaf7733,2024-06-30,0,33686.82,23.23,17517.72,12.346,36,5-10y,16.37,west,B
ln_799cbebee1bb,2024-06-30,0,18968.71,30.87,13338.59,15.88,36,3-5y,10.85,west,A
ln_c15964b9cafd,2024-06-30,0,83206.35,25.1,13609.29,17.251,36,5-10y,7.3,south,A
ln_d53efb7c98a3,2024-06-30,0,41286.19,34.04,19093.83,18.181,36,3-5y,12.05,south,B
ln_a72c8d785c95,2024-06-30,0,27230.92,23.65,25314.36,12.636,36,1-3y,11.77,west,A
ln_6a317db70777,2024-06-30,0,41200.12,26.63,21565.92,18.531,60,<1y,5.95,west,B
ln_4e33535f9f1f,2024-06-30,0,48297.91,24.84,18596.24,12.521,36,3-5y,12.13,east,B
ln_fa887de9091d,2024-06-30,0,44972.04,23.0,9520.5,13.675,60,3-5y,18.59,south,B
ln_73a9bb382ce4,2024-06-30,0,93089.41,21.5,2256.64,12.745,36,3-5y,11.94,south,B
ln_893583b60ce2,2024-06-30,0,98318.83,16.0,17727.61,8.664,60,3-5y,16.61,south,B
ln_7f363ee35827,2024-06-30,0,86768.18,33.21,29681.99,15.851,36,<1y,11.04,west,B
ln_9498e9bbf68d,2024-06-30,0,94720.45,27.42,26250.05,16.228,60,1-3y,10.84,west,A
ln_7aa9ae4d9db5,2024-06-30,0,44698.56,18.67,16203.93,10.593,60,5-10y,21.46,north,A
ln_7e296e9308ee,2024-06-30,0,100094.68,21.51,35325.32,14.971,60,5-10y,8.66,east,B
ln_3ba1dfa8133f,2024-06-30,0,51529.35,18.56,3537.49,13.236,36,5-10y,11.95,west,B
ln_ed258ee9717d,2024-06-30,0,51874.17,1.6,9373.11,9.094,36,<1y,2.37,west,A
ln_e23d18129450,2024-06-30,1,31798.78,15.96,30506.12,9.015,60,3-5y,17.55,south,A
ln_2dabac9d2dcc,2024-06-30,0,48179.09,42.07,9253.52,21.833,60,3-5y,15.64,south,A
ln_75b070518002,2024-06-30,0,14659.13,19.53,7807.42,14.939,36,5-10y,12.98,south,A
ln_623306c36b11,2024-06-30,0,219090.95,13.45,35236.11,9.135,36,<1y,25.4,south,A
ln_1e1abc093cb4,2024-06-30,0,50220.16,25.93,18078.53,15.977,60,5-10y,17.1,east,B
ln_858ee8c007dc,2024-06-30,0,163335.36,14.19,10892.85,10.187,60,1-3y,12.48,south,B
ln_a6751cefef6e,2024-06-30,0,20531.82,30.16,34907.19,14.392,36,1-3y,18.54,north,A
ln_c2cefa39929b,2024-06-30,0,83687.7,15.09,11451.5,10.208,60,5-10y,16.8,west,A
ln_4d6b3eb7fc80,2024-06-30,0,74178.87,17.91,11395.69,11.97,60,3-5y,12.69,north,B
ln_3c890645a3c5,2024-06-30,0,33999.47,29.23,26967.92,17.079,36,10y+,18.76,west,A
ln_1320ec3fbad7,2024-06-30,0,35320.95,28.67,31903.71,13.044,36,1-3y,9.06,west,A
ln_f0a4c5d6d403,2024-06-30,0,66992.45,11.62,9580.84,6.839,60,10y+,17.52,east,A
ln_9cc2895f74a7,2024-06-30,0,30606.45,32.61,19104.57,12.929,36,3-5y,18.97,east,B
ln_10264bbc7aee,2024-06-30,0,56734.65,21.28,19078.68,8.658,36,10y+,22.56,east,A
ln_d31005f0f760,2024-06-30,0,52258.05,26.55,20269.17,16.73,60,10y+,15.7,north,B
ln_1a9b20d24bb8,2024-06-30,0,43356.59,30.72,5613.95,14.401,36,5-10y,13.22,north,A
ln_57801e267932,2024-06-30,1,90630.9,27.32,10366.12,18.329,60,1-3y,14.13,east,B
ln_c8d5acc019bf,2024-06-30,1,16066.79,37.77,10892.58,16.875,36,5-10y,18.12,north,A
ln_b94e8307c0dc,2024-06-30,1,57309.8,29.44,36118.49,15.485,60,1-3y,5.52,north,A
ln_82f8366ffae9,2024-06-30,1,50665.45,32.96,6188.06,16.139,60,3-5y,10.5,east,B
ln_810fdc13f46c,2024-06-30,0,42535.32,32.5,8560.93,15.649,36,10y+,17.03,east,A
ln_0ae387647a44,2024-06-30,0,36468.83,29.44,15176.03,14.477,36,10y+,16.68,east,A
ln_2e02fef02477,2024-06-30,0,29213.2,15.46,5582.86,10.926,60,1-3y,22.89,east,B
ln_0e0a0ff77438,2024-06-30,0,83033.07,20.38,14352.64,14.488,60,3-5y,9.99,west,A
ln_c77f85d87ea1,2024-06-30,0,92953.35,30.52,11602.1,17.118,36,1-3y,11.64,south,B
ln_bd3f89b4b3a7,2024-06-30,0,35666.04,14.97,8523.43,5.174,36,3-5y,18.73,east,B
ln_ce026c98345f,2024-06-30,0,48208.86,21.85,6165.42,15.996,60,1-3y,9.97,east,A
ln_140701f458a7,2024-06-30,0,66500.74,15.26,8005.52,12.773,36,1-3y,10.46,west,A
ln_1760c8c895c3,2024-06-30,0,142025.26,19.11,24037.09,9.889,36,5-10y,18.0,south,A
ln_e85a2e758b62,2024-06-30,0,68639.87,34.69,40231.11,12.428,36,10y+,34.18,south,B
ln_b9a5c2524ce9,2024-06-30,0,48157.77,30.81,27581.71,17.494,36,10y+,25.17,south,B
ln_ba1748a6cb52,2024-06-30,0,83488.7,19.04,9136.75,12.449,60,5-10y,14.08,south,A
ln_58a1fe08dae4,2024-06-30,0,64685.05,24.53,5287.52,13.948,36,5-10y,21.03,east,B
ln_50683f38a4c3,2024-06-30,0,43193.62,22.34,15492.89,11.555,60,5-10y,11.3,east,A
ln_c867525841a7,2024-06-30,0,37995.78,21.68,13321.3,14.404,60,5-10y,10.99,north,A
ln_f9fecb4f7d4c,2024-06-30,0,61179.61,29.15,18131.69,15.55,36,5-10y,10.11,east,B
ln_21f4bd8e4879,2024-06-30,1,110666.23,24.03,56458.81,14.813,36,10y+,14.52,north,B
ln_fce69b965cf4,2024-06-30,0,166281.45,22.31,11832.02,7.493,36,3-5y,19.28,west,B
ln_6a0708303106,2024-06-30,1,36891.6,19.26,12590.88,10.134,36,1-3y,6.27,south,A
ln_cea8a7621fc5,2024-06-30,0,46176.91,12.41,16913.07,9.37,36,5-10y,8.86,north,A
ln_1ad162f3ea96,2024-06-30,0,69021.07,22.49,18619.85,15.639,36,5-10y,11.15,north,A
ln_7a8d1691ddd6,2024-06-30,0,42279.08,25.81,12278.08,12.6,36,3-5y,19.56,south,A
ln_fc84bb24568a,2024-06-30,1,74032.53,30.94,13194.48,17.823,36,3-5y,15.9,south,A
ln_8d21169a5ccf,2024-06-30,0,46076.48,22.45,14903.58,15.6,36,10y+,12.78,west,A
ln_8f43c13296ed,2024-06-30,0,63176.19,26.55,8601.87,15.628,60,5-10y,9.18,west,A
ln_e6bae13358cf,2024-06-30,0,110415.21,24.45,12055.87,15.134,36,1-3y,9.9,south,B
ln_11dd6e20db41,2024-06-30,1,70511.81,34.74,13469.22,18.805,36,3-5y,15.57,east,B
ln_8057aa10c3cd,2024-06-30,0,38128.84,20.97,34579.98,10.653,36,10y+,11.23,east,A
ln_2fa692613bfc,2024-06-30,0,49759.13,14.88,9100.53,9.753,36,10y+,21.89,east,B
ln_63e998d339e4,2024-06-30,1,39795.81,27.08,13967.34,17.93,36,10y+,15.78,east,A
ln_7c951d41fb98,2024-06-30,0,58093.07,22.3,9847.04,14.14,36,1-3y,8.03,west,B
ln_d9f70786dc80,2024-06-30,0,72217.08,20.64,6877.07,12.152,60,3-5y,14.83,east,A
ln_f6d321fbfed4,2024-06-30,0,155610.72,29.27,8214.88,13.251,36,1-3y,9.13,east,A
ln_1bf4a582ac31,2024-06-30,0,109330.71,28.35,12347.69,13.681,36,10y+,20.64,south,A
ln_93bb3dd881e9,2024-06-30,1,102526.0,20.3,22495.01,11.645,36,1-3y,7.74,west,A
ln_540ab1bf74b8,2024-06-30,0,56972.09,20.41,13316.73,16.041,60,<1y,5.6,south,A
ln_b0f59deb2d03,2024-06-30,0,85945.49,23.4,15538.39,14.9,36,1-3y,9.76,north,A
ln_1010a29c5854,2024-06-30,0,49716.93,24.77,12359.63,15.76,36,1-3y,14.71,west,A
ln_d1d403fc1a4d,2024-06-30,0,57399.83,24.67,18708.05,14.722,60,3-5y,15.72,south,B
ln_b4117c6c9ef9,2024-06-30,0,28461.53,14.69,12965.55,14.896,36,10y+,15.95,east,A
ln_80f7d5a8add3,2024-06-30,0,69387.4,19.22,7274.32,12.771,36,5-10y,6.64,west,A
ln_6e5f772227fe,2024-06-30,0,41758.41,23.52,16929.11,12.644,60,5-10y,16.92,east,B
ln_184a46ed8c59,2024-06-30,0,86074.1,18.73,9885.86,14.354,36,<1y,12.66,west,B
ln_acc76b27a1d7,2024-06-30,0,22087.11,18.95,22462.12,10.926,60,3-5y,14.62,west,A
ln_178d45628e4a,2024-06-30,0,75869.7,33.28,9201.63,17.951,36,3-5y,9.57,north,B
ln_7d0db1eb8406,2024-06-30,0,59525.5,13.67,54447.79,10.423,36,1-3y,10.49,south,A
ln_d1f45836666a,2024-06-30,0,24288.64,18.58,3646.18,14.459,60,3-5y,14.23,south,A
ln_9e7bd523dfee,2024-06-30,0,103248.77,14.77,20924.38,11.575,36,<1y,9.35,north,A
ln_94b66d015d43,2024-06-30,1,144606.49,17.51,17292.03,12.907,36,3-5y,9.34,south,B
ln_e4965cff26ce,2024-06-30,0,82688.64,32.44,24518.34,16.911,36,3-5y,20.63,east,B
ln_52ca872c07b6,2024-06-30,0,65298.29,31.63,7343.07,19.961,60,1-3y,2.5,west,A
ln_bd6d946873e9,2024-06-30,0,58468.5,21.0,29465.5,12.684,36,1-3y,12.61,east,A
ln_f600b8683258,2024-06-30,0,72330.83,20.94,12599.05,18.217,60,5-10y,13.24,north,B
ln_94cc99aceed2,2024-06-30,0,32804.31,26.72,11529.57,16.865,60,1-3y,8.42,south,A
ln_5a6d6bd0729d,2024-06-30,0,86889.55,29.63,1918.13,14.793,60,5-10y,12.73,south,A
ln_901c771d553a,2024-06-30,1,104895.16,38.09,12944.27,17.096,60,3-5y,10.9,west,A
ln_185bd57bab44,2024-06-30,0,40663.73,25.34,22945.81,17.449,36,1-3y,5.89,south,A
ln_386340092bc5,2024-06-30,0,59297.76,24.46,68343.95,10.067,36,3-5y,12.6,west,A
ln_451f2d59fdf9,2024-06-30,1,53335.81,40.87,10797.75,17.905,36,<1y,10.17,south,A
ln_6f610c92eacf,2024-06-30,0,142130.09,22.4,10861.71,16.101,36,5-10y,16.43,west,A
ln_ba0f63c7e1bb,2024-06-30,0,27630.16,29.59,17669.93,14.514,36,1-3y,11.61,east,B
ln_c1c22b0b1f84,2024-06-30,1,44059.67,30.97,9445.02,16.856,60,3-5y,9.82,south,A
ln_35818a7b3162,2024-06-30,0,38614.55,9.79,16250.05,6.688,60,10y+,13.22,west,B
ln_8ad7c99750a1,2024-06-30,0,59035.55,24.83,14481.34,12.786,60,5-10y,19.4,west,A
ln_721fe9fc025f,2024-06-30,0,61857.32,20.59,7023.93,12.961,36,10y+,14.01,south,B
ln_8c15bb4e3f85,2024-06-30,0,52728.57,13.05,7811.36,12.596,60,1-3y,10.76,south,A
ln_8a820ca54b12,2024-06-30,0,65497.53,26.65,16335.66,16.292,60,<1y,5.48,east,B
ln_a7372f9a7eb1,2024-06-30,0,63858.58,24.63,13214.78,15.37,36,3-5y,9.55,north,B
ln_9bbd68bd6909,2024-06-30,0,34493.1,21.86,4580.38,12.328,36,3-5y,21.92,south,B
ln_bdb825621df5,2024-06-30,0,39503.58,14.73,10043.63,8.651,36,5-10y,14.28,west,A
ln_4f0f786f0d52,2024-06-30,0,40075.65,11.67,10424.55,9.225,60,3-5y,14.11,south,A
ln_90c77f70a6c4,2024-06-30,0,102538.53,26.26,4759.56,14.003,36,<1y,12.13,east,B
ln_3c1907bb9dbb,2024-06-30,1,30748.99,31.35,5863.4,18.291,36,10y+,10.5,north,A
ln_2f5c7822e76f,2024-06-30,0,70551.8,24.2,22740.29,15.376,36,3-5y,10.09,north,A
ln_b812314bbeb4,2024-06-30,0,36655.24,25.24,17995.29,15.57,60,1-3y,12.24,north,A
ln_a3e47fa96cd3,2024-06-30,0,52285.84,27.72,8429.41,17.575,36,<1y,14.12,east,B
ln_0f86f50d6f8b,2024-06-30,0,76345.45,23.62,36850.03,13.998,36,10y+,14.7,south,B
ln_41cc764c27ca,2024-06-30,0,61200.87,22.45,16356.41,14.893,60,3-5y,9.1,west,B
ln_ddbc10d89d14,2024-06-30,1,129524.02,19.75,7582.85,12.786,36,1-3y,11.21,north,B
ln_3299c5af66f7,2024-06-30,0,81230.61,8.57,8316.42,7.628,36,1-3y,10.37,east,A
ln_be045ae38881,2024-06-30,0,48105.04,30.31,8613.6,14.011,36,5-10y,11.38,south,B
ln_07fd10fa0ac4,2024-06-30,1,25271.17,17.81,5733.53,15.835,36,1-3y,8.53,east,A
ln_9ee543924fc5,2024-06-30,0,59039.35,13.65,26485.92,8.926,36,3-5y,11.31,west,B
ln_9c2cb56a55bf,2024-06-30,0,60673.82,18.66,8094.12,9.853,36,<1y,13.54,east,B
ln_ae9bd76a553b,2024-06-30,1,43590.26,37.84,3774.49,15.385,36,3-5y,15.47,east,A
ln_ef1fc76c6c13,2024-06-30,0,64279.69,28.36,11722.44,14.584,36,5-10y,13.63,west,A
ln_1fa09a08f562,2024-06-30,0,28777.12,15.04,46088.89,10.383,36,5-10y,12.31,east,A
ln_4a3c6cf78d45,2024-06-30,0,61525.66,15.16,10967.48,13.127,36,5-10y,10.79,east,A
ln_7be99d9a4ce3,2024-06-30,0,81075.15,11.23,13765.29,10.169,36,5-10y,11.03,north,B
ln_c68b41d3c2e8,2024-06-30,0,31541.29,11.08,7261.99,10.363,36,1-3y,13.94,north,B
ln_c5b2f5e9401b,2024-06-30,0,44045.11,21.69,10184.87,9.2,36,3-5y,24.57,east,A
ln_529211bba8cf,2024-06-30,0,28582.01,24.58,13834.6,12.357,36,3-5y,17.93,north,B
ln_552faeb62bbb,2024-06-30,0,48596.09,34.18,10296.77,16.844,36,3-5y,14.1,west,B
ln_ba92592d89bc,2024-06-30,0,24107.7,35.22,31758.99,20.939,36,<1y,11.34,north,A
